,Open,High,Low,Close,Volume,Timestamp
714,11711.17,11800.77,11570.0,11649.51,55353.617744,1598832000
715,11649.51,12050.85,11515.0,11921.97,78148.193668,1598918400
716,11921.97,11954.57,11160.1,11388.54,87221.845602,1599004800
717,11388.54,11462.6,9960.8,10140.85,121950.106015,1599091200
718,10138.29,10627.05,9875.5,10446.25,92733.599113,1599177600
719,10446.25,10565.68,9825.0,10166.69,90001.605568,1599264000
720,10166.69,10347.14,9994.86,10256.2,56368.788815,1599350400
721,10255.89,10410.75,9875.0,10373.44,62620.230676,1599436800
722,10373.45,10438.0,9850.0,10126.65,73491.878418,1599523200
723,10126.66,10343.0,9981.01,10219.2,49347.113776,1599609600
724,10219.29,10483.35,10070.83,10336.87,58253.75375,1599696000
725,10336.86,10397.6,10200.0,10387.89,43830.254467,1599782400
726,10387.89,10477.97,10269.25,10440.92,35379.153096,1599868800
727,10440.67,10580.11,10200.0,10332.83,43837.609865,1599955200
728,10332.84,10750.0,10212.34,10671.77,67059.291361,1600041600
729,10671.77,10930.04,10606.48,10785.31,61822.452786,1600128000
730,10785.23,11093.0,10661.22,10954.01,64991.51244,1600214400
731,10954.01,11045.46,10745.83,10939.99,55601.614529,1600300800
732,10940.0,11038.03,10812.84,10933.39,47266.728275,1600387200
733,10933.4,11179.79,10887.37,11080.65,38440.036858,1600473600
734,11080.64,11080.64,10723.0,10920.28,39157.922565,1600560000
735,10920.28,10988.86,10296.35,10417.22,70683.431179,1600646400
736,10417.22,10572.71,10353.0,10529.61,43991.235476,1600732800
737,10529.61,10537.15,10136.82,10241.46,51876.568079,1600819200
738,10241.46,10795.24,10190.93,10736.32,57676.619427,1600905600
739,10736.33,10760.53,10556.24,10686.67,48101.117008,1600992000
740,10686.57,10820.94,10644.68,10728.6,28420.836659,1601078400
741,10728.59,10799.0,10594.82,10774.25,30549.483253,1601164800
742,10774.26,10950.0,10626.0,10696.12,50095.251734,1601251200
743,10696.11,10867.54,10635.87,10840.48,41874.898399,1601337600
744,10840.58,10849.34,10665.13,10776.59,39596.027322,1601424000
745,10776.59,10920.0,10437.0,10619.13,60866.332893,1601510400
746,10619.13,10664.64,10374.0,10570.4,50130.393705,1601596800
747,10570.4,10603.56,10496.46,10542.06,22298.221341,1601683200
748,10542.07,10696.87,10517.87,10666.63,23212.001595,1601769600
749,10666.62,10798.0,10615.64,10792.21,34025.761653,1601856000
750,10792.2,10800.0,10525.0,10599.66,48674.740471,1601942400
751,10599.65,10681.87,10546.17,10666.39,32811.990279,1602028800
752,10666.4,10950.0,10530.41,10925.57,51959.691572,1602115200
753,10925.44,11104.64,10829.0,11050.64,48240.073237,1602201600
754,11050.64,11491.0,11050.51,11293.22,43648.036943,1602288000
755,11293.22,11445.0,11221.0,11369.02,29043.851339,1602374400
756,11369.02,11720.01,11172.0,11528.25,52825.28371,1602460800
757,11528.24,11557.0,11300.0,11420.56,42205.283709,1602547200
758,11420.57,11547.98,11280.0,11417.89,41415.106015,1602633600
759,11417.89,11617.34,11250.83,11505.12,48760.717679,1602720000
760,11505.13,11541.15,11200.0,11319.32,48797.749502,1602806400
761,11319.24,11402.42,11255.0,11360.2,22368.915241,1602892800
762,11360.31,11505.0,11346.22,11503.14,23284.041191,1602979200
763,11503.14,11823.99,11407.96,11751.47,47414.534692,1603065600
764,11751.46,12038.38,11677.59,11909.99,62134.750663,1603152000
765,11910.0,13217.68,11886.95,12780.96,114584.456767,1603238400
766,12780.75,13185.0,12678.08,12968.52,70038.824144,1603324800
767,12968.84,13027.69,12720.08,12923.07,50386.999841,1603411200
768,12923.06,13166.73,12870.0,13111.73,35952.20907,1603497600
769,13111.73,13350.0,12888.0,13028.83,38481.579504,1603584000
770,13029.64,13238.81,12765.0,13052.19,60951.672986,1603670400
771,13052.15,13789.29,13019.87,13636.17,80811.01945,1603756800
772,13636.16,13859.48,12888.0,13266.4,94440.561226,1603843200
773,13266.4,13642.91,12920.77,13455.7,74872.602132,1603929600
774,13455.69,13669.98,13115.0,13560.1,70657.778881,1604016000
775,13560.1,14100.0,13411.5,13791.0,67339.238515,1604102400
776,13791.0,13895.0,13603.0,13761.5,36285.648526,1604188800
777,13761.49,13830.0,13195.05,13549.37,64566.421908,1604275200
778,13549.63,14066.11,13284.99,14023.53,74115.630787,1604361600
779,14023.53,14259.0,13525.0,14144.01,93016.988262,1604448000
780,14144.01,15750.0,14093.56,15590.02,143741.522673,1604534400
781,15590.02,15960.0,15166.0,15579.92,122618.197695,1604620800
782,15579.93,15753.52,14344.22,14818.3,101431.206553,1604707200
783,14818.3,15650.0,14703.88,15475.1,65547.178574,1604793600
784,15475.1,15840.0,14805.54,15328.41,108976.334134,1604880000
785,15328.41,15460.0,15072.46,15297.21,61681.919606,1604966400
786,15297.21,15965.0,15272.68,15684.24,78469.746458,1605052800
787,15684.25,16340.7,15440.64,16291.86,102196.356592,1605139200
788,16291.85,16480.0,15952.35,16320.7,75691.881014,1605225600
789,16320.04,16326.99,15670.0,16070.45,59116.347179,1605312000
790,16069.56,16180.0,15774.72,15957.0,43596.841513,1605398400
